Product Name,Metal,Color,Price,Gross Weight,Net Weight,Diamond Weight,Total Diamond Count,Shape,Image 1,Image 2,Image 3,Image 4,Image 5,Category
Eternal Glimmer Diamond Earring,14KT,Yellow Gold,"₹ 49,518",2.567 Grams,2.4327 Grams,0.67 Ct.,20,"Pear, Round",https://limelightdiamonds.com/cdn/shop/files/DER000726_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000726_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000726_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000726_Y4.jpg,,Earrings
Eternal Glimmer Diamond Earring,18KT,Yellow Gold,"₹ 57,051",2.994 Grams,2.86 Grams,0.67 Ct.,20,"Pear, Round",https://limelightdiamonds.com/cdn/shop/files/DER000726_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000726_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000726_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000726_Y4.jpg,,Earrings
Eternal Glow Diamond Earring,14KT,Rose Gold,"₹ 79,174",3.143 Grams,2.8747 Grams,1.34 Ct.,74,Round,https://limelightdiamonds.com/cdn/shop/files/DER000743_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_R4.jpg,,Earrings
Eternal Glow Diamond Earring,18KT,Rose Gold,"₹ 88,079",3.648 Grams,3.38 Grams,1.34 Ct.,74,Round,https://limelightdiamonds.com/cdn/shop/files/DER000743_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_R4.jpg,,Earrings
Eternal Glow Diamond Earring,14KT,White Gold,"₹ 79,174",3.143 Grams,2.8747 Grams,1.34 Ct.,74,Round,https://limelightdiamonds.com/cdn/shop/files/DER000743_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_W4.jpg,,Earrings
Eternal Glow Diamond Earring,18KT,White Gold,"₹ 88,079",3.648 Grams,3.38 Grams,1.34 Ct.,74,Round,https://limelightdiamonds.com/cdn/shop/files/DER000743_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_W4.jpg,,Earrings
Eternal Glow Diamond Earring,14KT,Yellow Gold,"₹ 79,174",3.143 Grams,2.8747 Grams,1.34 Ct.,74,Round,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y4.jpg,,Earrings
Eternal Glow Diamond Earring,18KT,Yellow Gold,"₹ 88,079",3.648 Grams,3.38 Grams,1.34 Ct.,74,Round,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000743_Y4.jpg,,Earrings
Eternal Grace Diamond Ring,14KT,Rose Gold,"₹ 31,375",1.544 Grams,1.45 Grams,0.47 Ct.,13,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR000728_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_R4.jpg,,Rings
Eternal Grace Diamond Ring,18KT,Rose Gold,"₹ 35,906",1.804 Grams,1.71 Grams,0.47 Ct.,13,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR000728_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_R4.jpg,,Rings
Eternal Grace Diamond Ring,14KT,White Gold,"₹ 31,375",1.544 Grams,1.45 Grams,0.47 Ct.,13,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR000728_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_W4.jpg,,Rings
Eternal Grace Diamond Ring,18KT,White Gold,"₹ 35,906",1.804 Grams,1.71 Grams,0.47 Ct.,13,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR000728_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_W4.jpg,,Rings
Eternal Grace Diamond Ring,14KT,Yellow Gold,"₹ 31,375",1.544 Grams,1.45 Grams,0.47 Ct.,13,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y4.jpg,,Rings
Eternal Grace Diamond Ring,18KT,Yellow Gold,"₹ 35,906",1.804 Grams,1.71 Grams,0.47 Ct.,13,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000728_Y4.jpg,,Rings
Eternal Halo Diamond Ring,14KT,Rose Gold,"₹ 23,674",1.195 Grams,1.13 Grams,0.32 Ct.,3,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR001065_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_R4.jpg,,Rings
Eternal Halo Diamond Ring,18KT,Rose Gold,"₹ 27,262",1.405 Grams,1.34 Grams,0.32 Ct.,3,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR001065_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_R4.jpg,,Rings
Eternal Halo Diamond Ring,14KT,White Gold,"₹ 23,674",1.195 Grams,1.13 Grams,0.32 Ct.,3,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR001065_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_W4.jpg,,Rings
Eternal Halo Diamond Ring,18KT,White Gold,"₹ 27,262",1.405 Grams,1.34 Grams,0.32 Ct.,3,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR001065_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_W4.jpg,,Rings
Eternal Halo Diamond Ring,14KT,Yellow Gold,"₹ 23,674",1.195 Grams,1.13 Grams,0.32 Ct.,3,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y4.jpg,,Rings
Eternal Halo Diamond Ring,18KT,Yellow Gold,"₹ 27,262",1.405 Grams,1.34 Grams,0.32 Ct.,3,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR001065_Y4.jpg,,Rings
Eternal Radiance Diamond Necklace,14KT,Rose Gold,"₹ 164,768",10.735 Grams,9.82 Grams,2.14 Ct.,140,Round,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R4.jpg,,Necklaces
Eternal Radiance Diamond Necklace,18KT,Rose Gold,"₹ 197,009",12.696 Grams,11.7804 Grams,2.14 Ct.,140,Round,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_R4.jpg,,Necklaces
Eternal Radiance Diamond Necklace,14KT,White Gold,"₹ 164,768",10.735 Grams,9.82 Grams,2.14 Ct.,140,Round,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W4.jpg,,Necklaces
Eternal Radiance Diamond Necklace,18KT,White Gold,"₹ 197,009",12.696 Grams,11.7804 Grams,2.14 Ct.,140,Round,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_W4.jpg,,Necklaces
Eternal Radiance Diamond Necklace,14KT,Yellow Gold,"₹ 164,768",10.735 Grams,9.82 Grams,2.14 Ct.,140,Round,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y4.jpg,,Necklaces
Eternal Radiance Diamond Necklace,18KT,Yellow Gold,"₹ 197,009",12.696 Grams,11.7804 Grams,2.14 Ct.,140,Round,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/SNK001069_Y4.jpg,,Necklaces
Eternal Radiance Diamond Pendant,14KT,Rose Gold,"₹ 11,892",0.876 Grams,0.85 Grams,0.13 Ct.,1,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R4.jpg,,Pendants
Eternal Radiance Diamond Pendant,18KT,Rose Gold,"₹ 14,529",1.026 Grams,1 Grams,0.13 Ct.,1,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_R4.jpg,,Pendants
Eternal Radiance Diamond Pendant,14KT,White Gold,"₹ 11,892",0.876 Grams,0.85 Grams,0.13 Ct.,1,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W4.jpg,,Pendants
Eternal Radiance Diamond Pendant,18KT,White Gold,"₹ 14,529",1.026 Grams,1 Grams,0.13 Ct.,1,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_W4.jpg,,Pendants
Eternal Radiance Diamond Pendant,14KT,Yellow Gold,"₹ 11,892",0.876 Grams,0.85 Grams,0.13 Ct.,1,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y4.jpg,,Pendants
Eternal Radiance Diamond Pendant,18KT,Yellow Gold,"₹ 14,529",1.026 Grams,1 Grams,0.13 Ct.,1,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000277_Y4.jpg,,Pendants
Eternal Shine Diamond Earring,14KT,Rose Gold,"₹ 56,939",3.257 Grams,3.0753 Grams,0.91 Ct.,58,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DER000567_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_R4.jpg,,Earrings
Eternal Shine Diamond Earring,18KT,Rose Gold,"₹ 66,497",3.802 Grams,3.62 Grams,0.91 Ct.,58,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DER000567_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_R4.jpg,,Earrings
Eternal Shine Diamond Earring,14KT,White Gold,"₹ 56,939",3.257 Grams,3.0753 Grams,0.91 Ct.,58,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DER000567_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_W4.jpg,,Earrings
Eternal Shine Diamond Earring,18KT,White Gold,"₹ 66,497",3.802 Grams,3.62 Grams,0.91 Ct.,58,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DER000567_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_W4.jpg,,Earrings
Eternal Shine Diamond Earring,14KT,Yellow Gold,"₹ 56,939",3.257 Grams,3.0753 Grams,0.91 Ct.,58,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DER000567_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_Y4.jpg,,Earrings
Eternal Shine Diamond Earring,18KT,Yellow Gold,"₹ 66,497",3.802 Grams,3.62 Grams,0.91 Ct.,58,"Marquise, Round",https://limelightdiamonds.com/cdn/shop/files/DER000567_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000567_Y4.jpg,,Earrings
Eternal Solace Diamond Ring,14KT,Rose Gold,"₹ 29,073",2.284 Grams,2.22 Grams,0.32 Ct.,13,Round,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R4.jpg,,Rings
Eternal Solace Diamond Ring,18KT,Rose Gold,"₹ 35,948",2.674 Grams,2.61 Grams,0.32 Ct.,13,Round,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_R4.jpg,,Rings
Eternal Solace Diamond Ring,14KT,White Gold,"₹ 29,073",2.284 Grams,2.22 Grams,0.32 Ct.,13,Round,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W4.jpg,,Rings
Eternal Solace Diamond Ring,18KT,White Gold,"₹ 35,948",2.674 Grams,2.61 Grams,0.32 Ct.,13,Round,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_W4.jpg,,Rings
Eternal Solace Diamond Ring,14KT,Yellow Gold,"₹ 29,073",2.284 Grams,2.22 Grams,0.32 Ct.,13,Round,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y4.jpg,,Rings
Eternal Solace Diamond Ring,18KT,Yellow Gold,"₹ 35,948",2.674 Grams,2.61 Grams,0.32 Ct.,13,Round,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DLR000220_Y4.jpg,,Rings
Ethereal Aura Diamond Earrings,14KT,Rose Gold,"₹ 25,381",1.604 Grams,1.53 Grams,0.37 Ct.,28,Round,https://limelightdiamonds.com/cdn/shop/files/DER000448_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_R4.jpg,,Earrings
Ethereal Aura Diamond Earrings,18KT,Rose Gold,"₹ 30,129",1.874 Grams,1.8 Grams,0.37 Ct.,28,Round,https://limelightdiamonds.com/cdn/shop/files/DER000448_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_R4.jpg,,Earrings
Ethereal Aura Diamond Earrings,14KT,White Gold,"₹ 25,381",1.604 Grams,1.53 Grams,0.37 Ct.,28,Round,https://limelightdiamonds.com/cdn/shop/files/DER000448_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_W4.jpg,,Earrings
Ethereal Aura Diamond Earrings,18KT,White Gold,"₹ 30,129",1.874 Grams,1.8 Grams,0.37 Ct.,28,Round,https://limelightdiamonds.com/cdn/shop/files/DER000448_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_W4.jpg,,Earrings
Ethereal Aura Diamond Earrings,14KT,Yellow Gold,"₹ 25,381",1.604 Grams,1.53 Grams,0.37 Ct.,28,Round,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y4.jpg,,Earrings
Ethereal Aura Diamond Earrings,18KT,Yellow Gold,"₹ 30,129",1.874 Grams,1.8 Grams,0.37 Ct.,28,Round,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DER000448_Y4.jpg,,Earrings
Ethereal Embers Diamond Pendant,14KT,Rose Gold,"₹ 15,951",0.655 Grams,0.59755 Grams,0.28 Ct.,10,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R4.jpg,,Pendants
Ethereal Embers Diamond Pendant,18KT,Rose Gold,"₹ 17,782",0.757 Grams,0.7 Grams,0.28 Ct.,10,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_R4.jpg,,Pendants
Ethereal Embers Diamond Pendant,14KT,White Gold,"₹ 15,951",0.655 Grams,0.59755 Grams,0.28 Ct.,10,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W4.jpg,,Pendants
Ethereal Embers Diamond Pendant,18KT,White Gold,"₹ 17,782",0.757 Grams,0.7 Grams,0.28 Ct.,10,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_W4.jpg,,Pendants
Ethereal Embers Diamond Pendant,14KT,Yellow Gold,"₹ 15,951",0.655 Grams,0.59755 Grams,0.28 Ct.,10,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y4.jpg,,Pendants
Ethereal Embers Diamond Pendant,18KT,Yellow Gold,"₹ 17,782",0.757 Grams,0.7 Grams,0.28 Ct.,10,Round,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/DPN000093_Y4.jpg,,Pendants
Ethereal Glow Diamond Ring,14KT,Rose Gold,"₹ 19,994",1.612 Grams,1.57 Grams,0.21 Ct.,3,Round,,,,,,Rings
Ethereal Glow Diamond Ring,18KT,Rose Gold,"₹ 24,811",1.882 Grams,1.84 Grams,0.21 Ct.,3,Round,,,,,,Rings
Ethereal Glow Diamond Ring,14KT,White Gold,"₹ 19,994",1.612 Grams,1.57 Grams,0.21 Ct.,3,Round,,,,,,Rings
Ethereal Glow Diamond Ring,18KT,White Gold,"₹ 24,811",1.882 Grams,1.84 Grams,0.21 Ct.,3,Round,,,,,,Rings
Ethereal Glow Diamond Ring,14KT,Yellow Gold,"₹ 19,994",1.612 Grams,1.57 Grams,0.21 Ct.,3,Round,,,,,,Rings
Ethereal Glow Diamond Ring,18KT,Yellow Gold,"₹ 24,811",1.882 Grams,1.84 Grams,0.21 Ct.,3,Round,,,,,,Rings
Evangelia Diamond Ring,14KT,Rose Gold,"₹ 23,309",1.841 Grams,1.79 Grams,0.26 Ct.,32,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R4.jpg,,Rings
Evangelia Diamond Ring,18KT,Rose Gold,"₹ 28,817",2.151 Grams,2.1 Grams,0.26 Ct.,32,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_R4.jpg,,Rings
Evangelia Diamond Ring,14KT,White Gold,"₹ 23,309",1.841 Grams,1.79 Grams,0.26 Ct.,32,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W4.jpg,,Rings
Evangelia Diamond Ring,18KT,White Gold,"₹ 28,817",2.151 Grams,2.1 Grams,0.26 Ct.,32,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_W4.jpg,,Rings
Evangelia Diamond Ring,14KT,Yellow Gold,"₹ 23,309",1.841 Grams,1.79 Grams,0.26 Ct.,32,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y4.jpg,,Rings
Evangelia Diamond Ring,18KT,Yellow Gold,"₹ 28,817",2.151 Grams,2.1 Grams,0.26 Ct.,32,Round,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y1.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y2.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y3.jpg,https://limelightdiamonds.com/cdn/shop/files/RK-RBR-83_Y4.jpg,,Rings
